,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.876,3.876,,,,,,,,,,,,3.5088,8434.0,,,,,,51.7857,6.0,4.0,66.67,3.0,9.0,75.0,
8,2008,16.1157,3.876,,,,,,,,,,,,8.7719,8919.0,,,,,,51.7857,6.0,4.0,66.667,3.0,6.0,75.0,
9,2009,16.1157,3.876,,,,,,,,,,,,8.7719,8437.0,,,,,,51.7857,6.0,4.0,66.667,3.0,4.0,75.0,
10,2010,17.3554,6.2016,,,,,,,,,,,,8.7719,8897.0,,,,,,51.7857,6.0,4.0,66.667,3.0,6.0,75.0,
11,2011,14.876,3.876,,,,,,,,,,,,3.5088,9229.0,,,,,,51.7857,6.0,4.0,66.667,3.0,4.0,75.0,
12,2012,21.0744,6.2016,,,,,,,,,,,,19.2982,9777.0,,,,,,57.1429,6.0,4.0,66.667,3.0,4.0,75.0,
13,2013,18.595,3.876,,,,,,,,,,,,19.2982,10086.0,,,,,,51.7857,6.0,4.0,66.667,1.0,5.0,75.0,
14,2014,18.595,3.876,,,,,,,,,,,,19.2982,11185.0,,,,,,51.7857,6.0,4.0,66.667,1.0,4.0,75.0,
15,2015,18.595,3.876,,,,,,,,,,,,19.2982,11651.0,,,,,,51.7857,6.0,4.0,66.667,1.0,4.0,75.0,
16,2016,18.595,3.876,,,,,,,,,,,,19.2982,11600.0,,,,,,51.7857,6.0,4.0,66.667,1.0,5.0,75.0,
17,2017,21.0744,6.2016,,,,,,,,,,,,24.5614,12300.0,,,,,,51.7857,6.0,4.0,66.667,1.0,4.0,75.0,
18,2018,21.0744,6.2016,,,,,,,,,,,,24.5614,13000.0,,,,,,51.7857,6.0,4.0,66.667,1.0,4.0,75.0,
19,2019,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
