,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.0496,,,,,,,,,,,,,8.7719,7873.0,,,,,,51.7857,8.0,6.0,75.0,3.0,4.0,75.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,7500.0,,,,,,51.7857,8.0,6.0,75.0,3.0,4.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,7600.0,,,,,,51.7857,7.0,5.0,71.429,3.0,4.0,75.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,8200.0,,,,,,51.7857,7.0,5.0,71.429,3.0,4.0,75.0,
11,2011,15.2893,,,,,,,,,,,,,14.0351,9900.0,,,,,,51.7857,8.0,6.0,75.0,3.0,4.0,75.0,
12,2012,15.2893,,,,,,,,,,,,,14.0351,11900.0,,,,,,51.7857,8.0,6.0,75.0,3.0,4.0,75.0,
13,2013,15.2893,,,,,,,,,,,,,14.0351,14200.0,,,,,,51.7857,9.0,7.0,77.778,3.0,4.0,75.0,
14,2014,16.5289,,,,,,,,,,,,,14.0351,15800.0,,,,,,57.1429,9.0,7.0,77.778,3.0,5.0,75.0,0.259
15,2015,16.1157,,,,,,,,,,,,,14.0351,22200.0,,,,,,55.3571,9.0,7.0,77.778,3.0,4.0,75.0,
16,2016,16.1157,,,,,,,,,,,,,14.0351,24400.0,,,,,,55.3571,9.0,7.0,77.778,3.0,7.0,75.0,
17,2017,17.3554,,,,,,,,,,,,,14.0351,26000.0,,,,,,60.7143,8.0,7.0,87.5,3.0,12.0,75.0,0.018
18,2018,17.3554,,,,,,,,,,,,,14.0351,29200.0,,,,,,60.7143,8.0,6.0,75.0,3.0,4.0,75.0,0.035
19,2019,,,,,,,,,,,,,,,27400.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
