,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,12.8099,,,,,,,,,,,,,3.5088,31000.0,,,,,,51.7857,11.0,9.0,81.82,3.0,8.0,75.0,
8,2008,12.8099,,,,,,,,,,,,,3.5088,26000.0,,,,,,51.7857,7.0,5.0,71.429,3.0,10.0,75.0,
9,2009,12.8099,,,,,,,,,,,,,3.5088,31000.0,,,,,,51.7857,9.0,5.0,55.556,3.0,8.0,75.0,
10,2010,12.8099,,,,,,,,,,,,,3.5088,33000.0,,,,,,51.7857,8.0,5.0,62.5,3.0,6.0,75.0,
11,2011,12.8099,,,,,,,,,,,,,3.5088,33000.0,,,,,,51.7857,8.0,5.0,62.5,3.0,10.0,100.0,
12,2012,12.8099,,,,,,,,,,,,,3.5088,35000.0,,,,,,51.7857,9.0,6.0,66.67,3.0,7.0,90.0,
13,2013,15.2893,,,,,,,,,,,,,14.0351,38000.0,,,,,,51.7857,10.0,7.0,70.0,1.0,6.0,98.3,
14,2014,15.2893,,,,,,,,,,,,,14.0351,40000.0,,,,,,51.7857,11.0,8.0,72.727,1.0,5.0,98.18,
15,2015,15.2893,,,,,,,,,,,,,14.0351,55000.0,,,,,,51.7857,11.0,9.0,81.818,1.0,8.0,97.727,
16,2016,15.2893,,,,,,,,,,,,,14.0351,55000.0,,,,,,51.7857,11.0,9.0,81.818,1.0,5.0,98.18,
17,2017,17.7686,2.3256,,,,,,,,,,,,19.2982,53000.0,,,,,,51.7857,10.0,8.0,80.0,1.0,5.0,98.0,
18,2018,17.7686,2.3256,,,,,,,,,,,,19.2982,47000.0,,,,,,51.7857,10.0,9.0,90.0,1.0,7.0,100.0,
19,2019,,,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
