,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,15.2893,,,,,,,,,,,,,14.0351,13000.0,,,,,,51.7857,11.0,9.0,81.818,3.0,6.0,75.0,
8,2008,,,,,,,,,,,,,,,9800.0,,,,,,,13.0,11.0,84.615,3.0,8.0,75.0,
9,2009,,,,,,,,,,,,,,,10400.0,,,,,,,11.0,9.0,81.818,3.0,6.0,75.0,
10,2010,,,,,,,,,,,,,,,11500.0,,,,,0.615,,12.0,9.0,75.0,3.0,5.0,75.0,
11,2011,16.5289,,,,,,,,,,,,,19.2982,14200.0,,,,,0.661,51.7857,12.0,11.0,91.667,3.0,5.0,75.0,
12,2012,,,,,,,,,,,,,,,18400.0,,,,,,,12.0,10.0,83.333,3.0,7.0,75.0,
13,2013,14.0496,,,,,,,,,,,,,8.7719,19300.0,,,,,,51.7857,12.0,11.0,91.667,1.0,5.0,75.0,
14,2014,14.0496,,,,,,,,,,,,,8.7719,20300.0,,,,,,51.7857,12.0,11.0,91.667,1.0,6.0,75.0,
15,2015,14.0496,,,,,,,,,,,,,8.7719,17400.0,,,,,,51.7857,13.0,12.0,92.308,1.0,9.0,75.0,
16,2016,2.0661,,,,,,,,,,,,,5.2632,,,,,,,3.5714,,,,,,,
17,2017,20.6612,2.3256,,,,,,,,,,,,24.5614,37000.0,,,,,,58.9286,14.0,12.0,85.714,1.0,6.0,75.0,
18,2018,19.4215,2.3256,,,,,,,,,,,,19.2982,37000.0,,,,,,58.9286,14.0,12.0,85.714,1.0,7.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
