,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2014,40.4959,36.4341,,,,22.755,,32.152,84.243,,0.83,,,47.3684,8113.0,39.0,18.0,,,302.823,42.8571,11.0,7.0,63.636,3.0,,,
15,2015,39.6694,36.4341,,,,23.858,,33.939,74.531,,0.673,,,43.8596,9000.0,39.0,21.0,,,184.924,42.8571,10.0,7.0,70.0,3.0,,,
16,2016,40.4959,36.4341,,,,26.941,,47.374,84.3,,0.882,,,33.3333,11717.0,35.0,,,,336.746,57.1429,11.0,9.0,81.818,3.0,13.0,75.0,
17,2017,40.9091,37.2093,,,,25.533,,47.67,71.956,,0.831,,,33.3333,11568.0,36.72,,,,336.703,57.1429,11.0,9.0,81.818,3.0,5.0,75.0,
18,2018,38.4298,37.2093,,,,25.724,,48.215,151.683,,0.83,,,22.807,14031.0,,,,,,57.1429,12.0,11.0,91.667,3.0,6.0,75.0,
19,2019,,,,,,,,,,,,,,,15500.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
