,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.0496,,,,,,,,,,,,,8.7719,1324.0,,,,,,51.7857,8.0,5.0,62.5,1.0,8.0,75.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,1780.0,,,,,,51.7857,8.0,5.0,62.5,1.0,9.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,2010.0,,,,,,51.7857,8.0,6.0,75.0,1.0,5.0,75.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,3400.0,,,,,,51.7857,8.0,6.0,75.0,1.0,6.0,75.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,5000.0,,,,,,51.7857,8.0,6.0,75.0,1.0,6.0,75.0,
12,2012,14.0496,,,,,,,,,,,,,8.7719,7000.0,,,,,,51.7857,8.0,6.0,75.0,1.0,9.0,75.0,
13,2013,16.5289,,,,,,,,,,,,,19.2982,9500.0,,,,,,51.7857,9.0,8.0,88.889,1.0,7.0,75.0,
14,2014,16.5289,,,,,,,,,,,,,19.2982,12700.0,,,,,,51.7857,10.0,8.0,80.0,1.0,9.0,75.0,
15,2015,16.5289,,,,,,,,,,,,,19.2982,15500.0,,,,,,51.7857,11.0,9.0,81.818,1.0,8.0,75.0,
16,2016,16.5289,,,,,,,,,,,,,19.2982,18500.0,,,,,,51.7857,10.0,9.0,90.0,1.0,16.0,75.0,
17,2017,21.4876,9.3023,,,,51.335,,131.895,,,,,,19.2982,22900.0,,,,,,51.7857,12.0,9.0,75.0,1.0,7.0,75.0,
18,2018,22.314,6.9767,,,,,,,,,,,,22.807,24500.0,,,,,,57.1429,13.0,11.0,84.615,1.0,7.0,,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
