,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,13.5965,,,,,,,,,,,,,3.3333,5341.0,,,,,,51.7857,16.0,10.0,62.5,3.0,17.0,75.0,
9,2009,14.9123,,,,,,,,,,,,,3.3333,8629.0,,,,,,57.1429,18.0,10.0,55.556,3.0,19.0,75.0,
10,2010,13.5965,,,,,,,,,,,,,3.3333,9127.0,,,,,,51.7857,18.0,11.0,61.111,3.0,9.0,,
11,2011,14.9123,,,,,,,,,,,,,3.3333,10100.0,,,,,,57.1429,17.0,11.0,64.706,3.0,9.0,75.0,
12,2012,14.9123,,,,,,,,,,,,,8.3333,10500.0,,,,,,51.7857,19.0,13.0,68.421,1.0,11.0,,
13,2013,16.2281,,,,,,,,,,,,,8.3333,11400.0,,,,,,57.1429,19.0,13.0,68.421,1.0,8.0,75.0,
14,2014,16.2281,,,,,,,,,,,,,8.3333,12200.0,,,,,,57.1429,18.0,14.0,77.778,1.0,7.0,75.0,
15,2015,22.807,8.0357,,,,,,,,,,,,18.3333,13000.0,39.0,,,,,57.1429,19.0,16.0,84.211,1.0,7.0,79.36,
16,2016,22.3684,8.0357,,,,,,,,,,,,13.3333,13000.0,,,,,,60.7143,19.0,16.0,84.211,1.0,7.0,75.0,
17,2017,25.0,10.7143,,,,,,,,,,,,18.3333,13900.0,,,,,,60.7143,17.0,14.0,82.353,1.0,7.0,75.0,
18,2018,31.5789,10.7143,,,,,,,,,,,,43.3333,14900.0,41.0,20.0,,,,60.7143,18.0,15.0,83.333,1.0,7.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
