,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.9123,,,,,,,,,,,,,8.3333,5475.0,,,,,,51.7857,8.0,6.0,75.0,3.0,11.0,75.0,
8,2008,14.9123,,,,,,,,,,,,,8.3333,5325.0,,,,,,51.7857,9.0,7.0,77.78,3.0,7.0,75.0,
9,2009,14.9123,,,,,,,,,,,,,8.3333,4890.0,,,,,,51.7857,9.0,7.0,77.778,3.0,9.0,74.0,
10,2010,14.9123,,,,,,,,,,,,,8.3333,5617.0,,,,,,51.7857,10.0,8.0,80.0,3.0,5.0,75.0,
11,2011,14.9123,,,,,,,,,,,,,8.3333,6162.0,,,,,,51.7857,10.0,8.0,80.0,3.0,10.0,75.0,
12,2012,18.8596,2.6786,,,,,,,,,,,,13.3333,6128.0,,,,,,57.1429,10.0,9.0,90.0,3.0,9.0,75.0,
13,2013,18.8596,2.6786,,,,,,,,,,,,13.3333,5932.0,,,,,,57.1429,11.0,10.0,90.909,3.0,10.0,75.0,
14,2014,22.3684,5.3571,,,,,,,,,,,,18.3333,6264.0,,,,,,60.7143,9.0,8.0,88.889,3.0,11.0,75.0,
15,2015,22.3684,5.3571,,,,,,,,,,,,18.3333,6490.0,,,,,,60.7143,9.0,8.0,88.889,3.0,13.0,75.0,
16,2016,24.5614,8.0357,,,,,,,,,,,,21.6667,6790.0,,,,,,60.7143,9.0,8.0,88.889,1.0,10.0,75.0,
17,2017,42.9825,34.8214,,,,10.771,,25.808,63.357,,2.067,,,36.6667,7030.0,38.98,,,,0.035,66.0714,9.0,8.0,88.889,1.0,12.0,75.0,
18,2018,42.9825,37.5,,,,11.93,,30.734,32.662,,2.715,,,31.6667,7459.0,36.48,,,,,66.0714,9.0,8.0,88.889,1.0,10.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
