,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,8568.0,,,,,,,11.0,10.0,90.909,3.0,10.0,75.0,
8,2008,13.5849,,,,,,,,,,,,,7.8125,8801.0,,,,,,55.3571,13.0,12.0,92.31,3.0,8.0,75.0,
9,2009,,,,,,,,,,,,,,,8810.0,,,,,,,13.0,12.0,92.308,1.0,7.0,90.0,
10,2010,,,,,,,,,,,,,,,8843.0,,,,,3.1,,13.0,12.0,92.308,1.0,8.0,75.0,
11,2011,15.4717,1.3793,,,,,,,,,,,,15.625,8827.0,,,,,3.32,51.7857,10.0,9.0,90.0,1.0,7.0,75.0,
12,2012,15.4717,3.4483,,,,,,,,,,,,7.8125,8720.0,,,,,,55.3571,10.0,9.0,90.0,1.0,9.0,75.0,
13,2013,17.7358,3.4483,,,,,,,,,,,,17.1875,8591.0,,,,,,55.3571,9.0,7.0,77.778,1.0,10.0,75.0,
14,2014,18.8679,3.4483,,,,,,,,,,,,21.875,8540.0,,,,,,55.3571,9.0,7.0,77.778,1.0,7.0,75.0,
15,2015,20.0,3.4483,,,,,,,,,,,,26.5625,7505.0,,,,,,55.3571,9.0,7.0,77.778,1.0,7.0,75.0,
16,2016,24.1509,7.5862,,,,,,,,,,,,34.375,7727.0,,,,,4.0,55.3571,10.0,8.0,80.0,1.0,6.0,75.0,
17,2017,32.4528,15.1724,,,,,,,,,,,,42.1875,7994.0,24.7,,,0.0,7.75,66.0714,10.0,8.0,80.0,1.0,5.0,75.0,
18,2018,32.4528,17.2414,,,,,,,,,,,,37.5,7977.0,24.43,,,0.0,,66.0714,10.0,8.0,80.0,1.0,8.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
