,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,11.157,,,,,,,,,,,,,,,,,,,,48.2143,5.0,3.0,60.0,1.0,1.0,75.0,
13,2013,11.157,,,,,,,,,,,,,,,,,,,,48.2143,5.0,3.0,60.0,1.0,11.0,75.0,
14,2014,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,60.0,1.0,4.0,75.0,
15,2015,17.3554,3.876,,,,,,,,,,,,14.0351,141.0,,,,,,51.7857,5.0,3.0,60.0,1.0,3.0,100.0,
16,2016,26.4463,13.9535,,27.093,,174.413,,,,,,0.0,0.0,29.8246,158.0,31.0,,0.0,,,51.7857,5.0,3.0,60.0,1.0,11.0,90.0,
17,2017,30.1653,20.9302,,299.758,,415.336,,,9464.23,,,0.0,0.0,29.8246,251.0,34.0,,0.0,,,51.7857,5.0,4.0,80.0,1.0,5.0,92.0,
18,2018,34.2975,20.9302,,309.812,,538.75,,,14713.3,,,0.0,0.0,47.3684,711.0,30.0,,2.0,,,51.7857,7.0,5.0,71.429,1.0,16.0,89.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
