,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,14.0496,,,,,,,,,,,,,8.7719,194000.0,,,,,,51.7857,13.0,0.0,0.0,1.0,10.0,75.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,199000.0,,,,,,51.7857,12.0,2.0,16.667,1.0,6.0,75.0,
12,2012,15.2893,,,,,,,,,,,,,14.0351,204000.0,,,,,,51.7857,13.0,3.0,23.077,1.0,7.0,75.0,
13,2013,15.2893,,,,,,,,,,,,,14.0351,215000.0,,,,,,51.7857,14.0,4.0,28.571,1.0,5.0,75.0,
14,2014,16.1157,,,,,,,,,,,,,14.0351,225000.0,,,,,,55.3571,13.0,7.0,53.846,1.0,7.0,75.0,
15,2015,16.1157,,,,,,,,,,,,,14.0351,233000.0,,,,,,55.3571,11.0,8.0,72.727,1.0,6.0,75.0,
16,2016,16.1157,,,,,,,,,,,,,14.0351,241000.0,,,,,,55.3571,11.0,8.0,72.727,1.0,7.0,75.0,
17,2017,17.7686,1.5504,,,,,,,,,,,,17.5439,253000.0,,,,,,55.3571,11.0,8.0,72.727,1.0,6.0,75.0,
18,2018,17.7686,1.5504,,,,,,,,,,,,17.5439,262000.0,,,,,,55.3571,12.0,8.0,66.667,1.0,11.0,75.0,
19,2019,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
