,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,12.8099,,,,,,,,,,,,,8.7719,2845.0,,,,,,46.4286,12.0,10.0,83.333,,7.0,75.0,
9,2009,12.8099,,,,,,,,,,,,,8.7719,2688.0,,,,,,46.4286,11.0,9.0,81.818,,7.0,75.0,
10,2010,13.2231,,,,,,,,,,,,,8.7719,2822.0,,,,,,48.2143,11.0,9.0,81.82,1.0,7.0,75.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,2765.0,,,,,,51.7857,12.0,10.0,83.333,1.0,6.0,75.0,
12,2012,14.0496,,,,,,,,,,,,,8.7719,3291.0,,,,,,51.7857,13.0,11.0,84.615,1.0,7.0,75.0,
13,2013,14.0496,,,,,,,,,,,,,8.7719,3944.0,,,,,,51.7857,13.0,11.0,84.62,1.0,6.0,75.0,
14,2014,14.0496,,,,,,,,,,,,,8.7719,3942.0,,,,,,51.7857,13.0,11.0,84.615,1.0,7.0,75.0,
15,2015,14.0496,,,,,,,,,,,,,8.7719,4300.0,,,,,,51.7857,12.0,10.0,83.333,1.0,6.0,75.0,
16,2016,14.0496,,,,,,,,,,,,,8.7719,4900.0,,,,,,51.7857,13.0,11.0,84.615,1.0,6.0,74.35,
17,2017,14.0496,,,,,,,,,,,,,8.7719,5200.0,,,,,,51.7857,13.0,11.0,84.615,1.0,5.0,100.0,
18,2018,15.2893,,,,,,,,,,,,,14.0351,5600.0,,,,,,51.7857,13.0,11.0,84.615,1.0,5.0,100.0,
19,2019,,,,,,,,,,,,,,,5700.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
