,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2013,11.157,,,,,,,,,,,,,,,,,,,,48.2143,5.0,4.0,80.0,1.0,1.0,100.0,
14,2014,11.157,,,,,,,,,,,,,,,,,,,,48.2143,6.0,5.0,83.333,1.0,5.0,75.0,
15,2015,17.7686,,,,,,,,,,,,,24.5614,9400.0,,,,,,51.7857,6.0,5.0,83.333,1.0,5.0,75.0,
16,2016,16.5289,,,,,,,,,,,,,19.2982,9400.0,,,,,,51.7857,6.0,5.0,83.333,1.0,5.0,75.0,
17,2017,22.7273,10.0775,,,,,,,,,,0.0,0.0,19.2982,10000.0,,,,,,55.3571,7.0,6.0,85.714,1.0,5.0,75.0,
18,2018,22.314,11.6279,,,,,,,,,,0.0,0.0,19.2982,11000.0,,,,,,50.0,7.0,6.0,85.714,1.0,5.0,,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
