,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,19.8347,9.3023,,,,,,,,,,,,8.7719,24000.0,,,,,,55.3571,12.0,8.0,66.67,1.0,7.0,75.0,
8,2008,22.314,13.9535,,,,1096.08,,,,,,,,8.7719,20600.0,,,,,,55.3571,10.0,8.0,80.0,1.0,5.0,75.0,
9,2009,17.7686,6.9767,,,,,,,,,,,,8.7719,18500.0,,,,,,51.7857,10.0,8.0,80.0,1.0,4.0,75.0,
10,2010,18.595,6.9767,,,,,,,,,,,,8.7719,19000.0,,,,,,55.3571,12.0,9.0,75.0,1.0,4.0,75.0,
11,2011,18.595,6.9767,,,,,,,,,,,,8.7719,18300.0,,,,,,55.3571,12.0,9.0,75.0,1.0,5.0,75.0,
12,2012,18.595,6.9767,,,,,,,,,,,,8.7719,18300.0,,,,,,55.3571,11.0,8.0,72.727,1.0,5.0,75.0,
13,2013,18.595,6.9767,,,,,,,,,,,,8.7719,20600.0,,,,,,55.3571,11.0,8.0,72.727,1.0,5.0,75.0,
14,2014,21.0744,11.6279,,,,,,,,,,,,8.7719,19000.0,,,,,,55.3571,12.0,9.0,75.0,1.0,5.0,75.0,
15,2015,21.0744,11.6279,,,,,,,,,,,,8.7719,20000.0,,,,,,55.3571,11.0,8.0,72.727,1.0,4.0,75.0,
16,2016,19.8347,9.3023,,,,,,,,,,,,8.7719,21300.0,,,,,,55.3571,9.0,7.0,77.778,1.0,4.0,75.0,
17,2017,19.8347,9.3023,,,,,,,,,,,,8.7719,22200.0,,,,,,55.3571,9.0,7.0,77.778,1.0,4.0,75.0,
18,2018,19.8347,9.3023,,,,,,,,,,,,8.7719,22000.0,,,,,,55.3571,9.0,7.0,77.778,1.0,6.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
