,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,14.8325,,,,,,,,,,,,,3.5088,42600.0,,,,,,51.7857,13.0,10.0,76.923,3.0,5.0,75.0,
9,2009,14.8325,,,,,,,,,,,,,3.5088,45840.0,,,,,,51.7857,13.0,10.0,76.923,3.0,5.0,75.0,
10,2010,14.8325,,,,,,,,,,,,,3.5088,54480.0,,,,,,51.7857,12.0,9.0,75.0,3.0,6.0,75.0,
11,2011,14.8325,,,,,,,,,,,,,3.5088,63860.0,,,,,,51.7857,11.0,8.0,72.727,1.0,6.0,75.0,
12,2012,14.8325,,,,,,,,,,,,,3.5088,72770.0,,,,,,51.7857,11.0,8.0,72.727,1.0,4.0,75.0,
13,2013,14.8325,,,,,,,,,,,,,3.5088,81920.0,,,,,,51.7857,11.0,8.0,72.727,1.0,6.0,75.0,
14,2014,14.8325,,,,,,,,,,,,,3.5088,87400.0,,,,,,51.7857,11.0,8.0,72.727,1.0,4.0,75.0,
15,2015,16.2679,,,,,,,,,,,,,8.7719,90000.0,,,,,,51.7857,11.0,8.0,72.727,1.0,12.0,75.0,
16,2016,22.9665,14.5833,,,,,,,,,,,,8.7719,167800.0,,,,,,51.7857,11.0,9.0,81.818,1.0,6.0,75.0,
17,2017,22.0096,12.5,,,,,,,,,,,,8.7719,176800.0,,,,,,51.7857,11.0,9.0,81.818,1.0,5.0,75.0,
18,2018,25.8373,17.7083,,,,,,,,,,,,14.0351,176100.0,,,,,,51.7857,12.0,10.0,83.333,1.0,8.0,75.0,
19,2019,,,,,,,,,,,,,,,182100.0,,,,,,,12.0,10.0,83.333,1.0,8.0,75.0,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
