,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,12.8631,,,,,,,,,,,,,7.8125,760.0,,,,,,46.4286,10.0,9.0,90.0,,4.0,75.0,
8,2008,14.1079,,,,,,,,,,,,,7.8125,831.0,,,,,,51.7857,8.0,7.0,87.5,3.0,4.0,75.0,
9,2009,14.1079,,,,,,,,,,,,,7.8125,756.0,,,,,,51.7857,9.0,8.0,88.889,3.0,4.0,75.0,
10,2010,14.1079,,,,,,,,,,,,,7.8125,775.0,,,,,,51.7857,9.0,8.0,88.889,3.0,4.0,75.0,
11,2011,14.1079,,,,,,,,,,,,,7.8125,824.0,,,,,,51.7857,10.0,7.0,70.0,3.0,6.0,75.0,
12,2012,14.1079,,,,,,,,,,,,,7.8125,851.0,,,,,,51.7857,10.0,8.0,80.0,3.0,7.0,75.0,
13,2013,17.4274,1.6529,,,,,,,,,,,,17.1875,908.0,,,,,,51.7857,10.0,8.0,80.0,3.0,5.0,75.0,
14,2014,17.4274,1.6529,,,,,,,,,,,,17.1875,991.0,,,,,,51.7857,10.0,8.0,80.0,3.0,6.0,75.0,
15,2015,24.0664,13.2231,,885.653,,1743.09,,,3291.04,,,,,17.1875,925.0,,,,,,55.3571,10.0,8.0,80.0,3.0,5.0,75.0,
16,2016,24.0664,13.2231,,1099.69,,1940.26,,,4101.87,,,,,17.1875,856.0,,,,,,55.3571,10.0,8.0,80.0,3.0,6.0,75.0,
17,2017,24.0664,13.2231,,1224.34,,1911.26,,,5711.62,,,,,17.1875,910.0,,,,,,55.3571,10.0,8.0,80.0,3.0,7.0,75.0,
18,2018,23.2365,11.5702,,754.471,,1447.53,,,8334.82,,,,,17.1875,955.0,,,,,,55.3571,10.0,8.0,80.0,3.0,8.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
