,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.0496,,,,,,,,,,,,,8.7719,5255.0,,,,,,51.7857,9.0,8.0,88.89,3.0,5.0,100.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,4860.0,,,,,,51.7857,9.0,8.0,88.889,3.0,12.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,4554.0,,,,,,51.7857,9.0,8.0,88.889,3.0,5.0,100.0,
10,2010,15.2893,,,,,,,,,,,,,14.0351,4471.0,,,,,,51.7857,10.0,8.0,80.0,3.0,5.0,100.0,
11,2011,15.2893,,,,,,,,,,,,,14.0351,4993.0,,,,,,51.7857,10.0,8.0,80.0,3.0,7.0,100.0,
12,2012,15.2893,,,,,,,,,,,,,14.0351,4948.0,,,,,,51.7857,10.0,8.0,80.0,3.0,6.0,100.0,
13,2013,18.595,,,,,,,,,,,,,24.5614,5036.0,,,,,,55.3571,10.0,8.0,80.0,3.0,9.0,75.0,
14,2014,21.9008,,,,,,,,,,,,,35.0877,7193.0,10.0,,,,,58.9286,10.0,8.0,80.0,3.0,7.0,75.0,
15,2015,26.8595,6.9767,,,,,,,,,,,,40.3509,7300.0,10.0,,,,,58.9286,10.0,8.0,80.0,3.0,5.0,75.0,
16,2016,28.0992,6.9767,,,,,,,,,,,,45.614,8111.0,10.0,,,,0.13,58.9286,10.0,8.0,80.0,3.0,4.0,100.0,
17,2017,28.9256,6.9767,,,,,,,,,,,,49.1228,8406.0,10.0,,,,,58.9286,9.0,8.0,88.889,3.0,5.0,100.0,
18,2018,31.8182,10.0775,,,,,,,,,,,,54.386,8714.0,10.0,,,,0.025,58.9286,10.0,9.0,90.0,3.0,4.0,100.0,
19,2019,,,,,,,,,,,,,,,8846.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
