,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2017,51.6529,56.5891,4077.65,,,6966.28,,25486.6,,199.476,286.747,,,28.0702,98000.0,,,,,,64.2857,16.0,14.0,87.5,1.0,3.0,75.0,
18,2018,30.9917,20.9302,,,,,,,,,,,,33.3333,98000.0,30.06,,,,,51.7857,16.0,14.0,87.5,1.0,7.0,75.0,
19,2019,,,,,,,,,,,,,,,35000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
