,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,12.8099,,,,,,,,,,,,,3.5088,47000.0,,,,,,51.7857,11.0,10.0,90.909,1.0,6.0,75.0,
9,2009,12.8099,,,,,,,,,,,,,3.5088,45000.0,,,,,,51.7857,11.0,10.0,90.909,1.0,5.0,75.0,
10,2010,12.8099,,,,,,,,,,,,,3.5088,47000.0,,,,,,51.7857,11.0,10.0,90.91,1.0,5.0,75.0,
11,2011,14.876,,,,,,,,,,,,,8.7719,51000.0,,,,,,55.3571,11.0,10.0,90.91,1.0,5.0,75.0,
12,2012,17.3554,4.6512,,,,,,,,,,,,8.7719,57000.0,,,,,,55.3571,11.0,10.0,90.909,1.0,7.0,75.0,
13,2013,17.3554,4.6512,,,,,,,,,,,,8.7719,60000.0,,,,,,55.3571,10.0,9.0,90.0,1.0,5.0,75.0,
14,2014,19.4215,6.9767,,,,,,,,,,,,12.2807,61000.0,,,,,,55.3571,11.0,10.0,90.909,1.0,5.0,75.0,
15,2015,20.6612,9.3023,,,,,,,,,,,,12.2807,55000.0,,,,,,55.3571,9.0,8.0,88.889,1.0,5.0,75.0,
16,2016,21.4876,9.3023,,,,,,,,,,,,12.2807,57000.0,,,,,,58.9286,11.0,9.0,81.818,1.0,5.0,75.0,
17,2017,22.7273,9.3023,,,,,,,,,,,,17.5439,58000.0,53.56,,,,,58.9286,10.0,9.0,90.0,1.0,6.0,75.0,
18,2018,22.7273,9.3023,,,,,,,,,,,,17.5439,57000.0,,29.32,,,,58.9286,12.0,11.0,91.667,1.0,14.0,75.0,
19,2019,21.4876,9.3023,,,,,,,,,,,,12.2807,58000.0,,,,,,58.9286,13.0,12.0,92.308,1.0,5.0,75.0,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
