,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,17.3554,,,,,,,,,,,,,19.2982,38000.0,,,,,,55.3571,8.0,7.0,87.5,3.0,4.0,75.0,
12,2012,17.3554,,,,,,,,,,,,,19.2982,37000.0,,,,,,55.3571,9.0,8.0,88.889,3.0,5.0,75.0,
13,2013,17.3554,,,,,,,,,,,,,19.2982,38000.0,,,,,,55.3571,9.0,8.0,88.889,3.0,5.0,75.0,
14,2014,18.595,,,,,,,,,,,,,24.5614,38000.0,,,,,,55.3571,9.0,8.0,88.889,3.0,5.0,75.0,
15,2015,18.595,,,,,,,,,,,,,24.5614,36000.0,,,,,,55.3571,10.0,9.0,90.0,3.0,5.0,75.0,
16,2016,18.595,,,,,,,,,,,,,24.5614,37000.0,,,,,,55.3571,9.0,8.0,88.889,3.0,6.0,75.0,
17,2017,22.7273,3.876,,,,,,,,,,,,29.8246,38000.0,,,,,3.82,58.9286,10.0,9.0,90.0,3.0,6.0,75.0,
18,2018,21.4876,3.876,,,,,,,,,,,,24.5614,40000.0,,,,,,58.9286,11.0,10.0,90.909,3.0,6.0,75.0,
19,2019,,,,,,,,,,,,,,,42000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
