,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,3300.0,,,,,,,9.0,8.0,88.889,3.0,4.0,75.0,
10,2010,23.9669,13.9535,,,,,,,,,,,,19.2982,3700.0,,,,,,51.7857,9.0,8.0,88.89,3.0,4.0,75.0,
11,2011,23.9669,13.9535,,,,,,,,,,,,19.2982,4400.0,,,,,,51.7857,9.0,8.0,88.89,1.0,6.0,75.0,
12,2012,24.3802,14.7287,,,,,,,,,,,,19.2982,4700.0,,,,,,51.7857,9.0,8.0,88.889,1.0,5.0,75.0,
13,2013,25.2066,13.9535,,,,,,,,,,,,24.5614,4750.0,,,,,,51.7857,7.0,6.0,85.714,1.0,5.0,75.0,
14,2014,28.5124,15.5039,,,,,,,,,,,,35.0877,5663.0,35.0,,,,,51.7857,8.0,7.0,87.5,1.0,10.0,75.0,
15,2015,28.5124,15.5039,,,,,,,,,,,,35.0877,6036.0,37.0,,,,,51.7857,8.0,7.0,87.5,1.0,7.0,75.0,
16,2016,26.0331,13.1783,,,,,,,,,,,,29.8246,7230.0,,,,,,51.7857,9.0,7.0,77.778,1.0,8.0,75.0,
17,2017,26.0331,13.1783,,,,,,,,,,,,29.8246,8417.0,,,,,,51.7857,9.0,7.0,77.778,1.0,6.0,75.0,
18,2018,26.0331,13.1783,,,,,,,,,,,,29.8246,9400.0,,,,,,51.7857,10.0,8.0,80.0,1.0,6.0,75.0,
19,2019,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
