,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,16.2679,,,,,,,,,,,,,8.7719,20400.0,,,,,,51.7857,7.0,2.0,28.571,3.0,7.0,75.0,
9,2009,,,,,,,,,,,,,,,22250.0,,,,,,,7.0,5.0,71.429,3.0,4.0,75.0,
10,2010,16.2679,,,,,,,,,,,,,8.7719,26500.0,,,,,,51.7857,7.0,5.0,71.43,3.0,4.0,75.0,
11,2011,19.1388,,,,,,,,,,,,,19.2982,30940.0,,,,,,51.7857,7.0,5.0,71.43,3.0,4.0,75.0,
12,2012,20.5742,3.125,,,,,,,,,,,,19.2982,37310.0,,,,,,51.7857,8.0,6.0,75.0,3.0,4.0,75.0,
13,2013,19.1388,,,,,,,,,,,,,19.2982,45340.0,,,,,,51.7857,9.0,7.0,77.778,3.0,4.0,75.0,
14,2014,19.1388,,,,,,,,,,,,,19.2982,53090.0,,,,,,51.7857,8.0,6.0,75.0,1.0,4.0,75.0,
15,2015,19.1388,,,,,,,,,,,,,19.2982,59330.0,,,,,,51.7857,9.0,7.0,77.778,1.0,5.0,75.0,
16,2016,44.0191,39.5833,,,,236.245,,193.838,,,2613.74,,,33.3333,63778.0,53.0,,,,,62.5,12.0,11.0,91.667,1.0,10.0,75.0,0.0
17,2017,34.4498,28.125,,,,235.954,,,,,,,,28.0702,68890.0,,,,,,51.7857,8.0,7.0,87.5,1.0,7.0,75.0,
18,2018,44.4976,37.5,,,,239.34,,,,,2056.33,,,33.3333,73643.0,54.0,35.29,,,,67.8571,9.0,7.0,77.778,1.0,6.0,,0.0
19,2019,,,,,,,,,,,,,,,83000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
