,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,12.8099,,,,,,,,,,,,,3.5088,504.0,,,,,,51.7857,8.0,6.0,75.0,1.0,7.0,75.0,
9,2009,12.8099,,,,,,,,,,,,,3.5088,673.0,,,,,,51.7857,8.0,7.0,87.5,1.0,7.0,100.0,
10,2010,14.0496,2.3256,,,,,,,,,,,,3.5088,792.0,,,,,,51.7857,9.0,8.0,88.889,1.0,6.0,100.0,
11,2011,14.0496,2.3256,,,,,,,,,,,,3.5088,1008.0,,,,,,51.7857,9.0,8.0,88.889,1.0,7.0,100.0,
12,2012,14.0496,2.3256,,,,,,,,,,,,3.5088,1373.0,,,,,,51.7857,9.0,8.0,88.89,1.0,10.0,75.0,
13,2013,15.2893,2.3256,,,,,,,,,,,,8.7719,1774.0,,,,,,51.7857,8.0,7.0,87.5,1.0,7.0,75.0,
14,2014,15.2893,2.3256,,,,,,,,,,,,8.7719,2273.0,,,,,,51.7857,11.0,9.0,81.818,1.0,9.0,75.0,
15,2015,19.0083,4.6512,,,,,,,,,,,,19.2982,2924.0,,,,,,51.7857,11.0,9.0,81.818,1.0,18.0,75.0,
16,2016,19.0083,4.6512,,,,,,,,,,,,19.2982,3121.0,,,,,,51.7857,10.0,9.0,90.0,1.0,12.0,75.0,
17,2017,17.7686,4.6512,,,,,,,,,,,,14.0351,2525.0,,,,,,51.7857,11.0,10.0,90.909,1.0,14.0,75.0,
18,2018,18.595,4.6512,,,,,,,,,,,,17.5439,2656.0,,,,,,51.7857,10.0,9.0,90.0,1.0,6.0,75.0,
19,2019,,,,,,,,,,,,,,,3082.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
