,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.0496,,,,,,,,,,,,,8.7719,6400.0,,,,,,51.7857,10.0,7.0,70.0,1.0,14.0,75.0,
8,2008,13.6364,1.5504,,,,,,,,,,,,3.5088,12000.0,,,,,,51.7857,10.0,7.0,70.0,1.0,14.0,75.0,
9,2009,13.6364,1.5504,,,,,,,,,,,,3.5088,12500.0,,,,,,51.7857,9.0,7.0,77.778,1.0,10.0,75.0,
10,2010,13.6364,1.5504,,,,,,,,,,,,3.5088,13000.0,,,,,,51.7857,9.0,8.0,88.889,1.0,15.0,75.0,
11,2011,13.6364,1.5504,,,,,,,,,,,,3.5088,18000.0,,,,,,51.7857,11.0,9.0,81.818,1.0,11.0,75.0,
12,2012,13.6364,1.5504,,,,,,,,,,,,3.5088,20000.0,,,,,,51.7857,11.0,9.0,81.818,1.0,15.0,75.0,
13,2013,16.1157,1.5504,,,,,,,,,,,,14.0351,20000.0,,,,,,51.7857,13.0,10.0,76.923,1.0,17.0,75.0,
14,2014,12.8099,1.5504,,,,,,,,,,,,14.0351,25000.0,,,,,,37.5,13.0,10.0,76.923,1.0,,,
15,2015,26.0331,17.0543,,,,,,,,,,,,21.0526,35000.0,,,,,,51.7857,13.0,10.0,76.923,1.0,7.0,75.0,
16,2016,32.6446,24.8062,,,,,,,3185.0,,,,,31.5789,35000.0,,,,,,51.7857,13.0,10.0,76.923,1.0,6.0,75.0,
17,2017,45.0413,38.7597,,,,,,,3668.0,36.0,56.0,0.0,0.0,47.3684,35560.0,28.3,,,,,57.1429,11.0,8.0,72.727,1.0,4.0,75.0,
18,2018,47.1074,41.0853,,,,,,,3766.0,40.0,59.0,0.0,0.0,50.8772,35260.0,29.8,,,,,57.1429,12.0,9.0,75.0,1.0,4.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
