,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,35.9504,29.4574,,,,91.971,,67.705,,,,,,43.8596,26846.0,62.0,49.0,,,,42.8571,11.0,3.0,27.273,3.0,,,
13,2013,40.4959,29.4574,,,,74.684,,67.17,,,,,,49.1228,28200.0,62.0,44.0,,,,57.1429,11.0,3.0,27.273,3.0,7.0,74.67,
14,2014,41.7355,31.7829,,,,70.819,,79.566,,,,,,49.1228,32600.0,63.0,49.0,,,,57.1429,11.0,4.0,36.364,3.0,9.0,75.0,
15,2015,25.2066,13.9535,,,,,,,,,,,,24.5614,36100.0,,,,,0.18,51.7857,9.0,7.0,77.778,3.0,12.0,75.0,
16,2016,23.9669,13.9535,,,,,,,,,,,,19.2982,50000.0,,,,,,51.7857,11.0,9.0,81.818,3.0,17.0,73.5,
17,2017,24.7934,15.5039,,,,,,,,,,,,19.2982,55000.0,,,,,,51.7857,12.0,10.0,83.333,3.0,10.0,75.0,
18,2018,28.5124,22.4806,,,,88.463,,,,,,,,19.2982,58000.0,,,,,,51.7857,11.0,10.0,90.909,3.0,7.0,75.0,
19,2019,,,,,,,,,,,,,,,67000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
