,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,12.8099,,,,,,,,,,,,,8.7719,2300.0,,,,,,46.4286,8.0,3.0,37.5,,13.0,75.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,26000.0,,,,,,51.7857,8.0,3.0,37.5,1.0,11.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,24500.0,,,,,,51.7857,8.0,3.0,37.5,1.0,11.0,75.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,22000.0,,,,,,51.7857,8.0,3.0,37.5,1.0,6.0,75.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,34000.0,,,,,,51.7857,9.0,3.0,33.333,1.0,13.0,75.0,
12,2012,14.0496,,,,,,,,,,,,,8.7719,35000.0,,,,,,51.7857,9.0,3.0,33.333,1.0,8.0,75.0,
13,2013,14.0496,,,,,,,,,,,,,8.7719,25000.0,,,,,,51.7857,10.0,4.0,40.0,1.0,21.0,75.0,
14,2014,12.8099,,,,,,,,,,,,,8.7719,19000.0,,,,,,46.4286,11.0,5.0,45.454,1.0,11.0,,
15,2015,14.0496,,,,,,,,,,,,,8.7719,18000.0,,,,,,51.7857,10.0,5.0,50.0,1.0,12.0,75.0,
16,2016,19.0083,6.9767,,,,,,,,,,,,14.0351,16000.0,,,,,,51.7857,10.0,5.0,50.0,1.0,6.0,75.0,
17,2017,22.314,9.3023,,,,,,,,,,,,22.807,17000.0,,,,,,51.7857,10.0,5.0,50.0,1.0,13.0,75.0,
18,2018,21.0744,6.9767,,,,,,,,,,,,22.807,16000.0,,,,,,51.7857,9.0,4.0,44.444,1.0,5.0,75.0,
19,2019,,,,,,,,,,,,,,,16000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
