,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,14.0496,,,,,,,,,,,,,8.7719,42000.0,,,,,,51.7857,16.0,14.0,87.5,3.0,9.0,75.0,
7,2007,14.0496,,,,,,,,,,,,,8.7719,41700.0,,,,,,51.7857,17.0,14.0,82.353,3.0,11.0,75.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,42900.0,,,,,,51.7857,17.0,14.0,82.353,3.0,11.0,75.0,
9,2009,26.0331,18.6047,86.276,258.829,,,,,,,13.167,,,14.0351,40500.0,,,,,,55.3571,17.0,14.0,82.353,3.0,10.0,75.0,
10,2010,,,,,,,,,,,,,,,37500.0,,,,,18.808,,13.0,12.0,92.308,3.0,17.0,75.0,
11,2011,,,65.728,199.303,,,,,,,,,,,37700.0,,,,,12.482,,11.0,10.0,90.909,3.0,16.0,75.0,
12,2012,,,,,,,,,,,,,,,43500.0,,,,,30.617,,10.0,10.0,100.0,3.0,16.0,75.0,
13,2013,21.9008,6.9767,,,,,,,,,,,,22.807,48200.0,,,,,,55.3571,10.0,9.0,90.0,3.0,15.0,75.0,
14,2014,22.314,9.3023,,,,,,,,,,,,19.2982,51500.0,,,,,,55.3571,10.0,9.0,90.0,3.0,9.0,75.0,
15,2015,23.5537,11.6279,,,,,,,,,,,,19.2982,53000.0,,,,,,55.3571,9.0,8.0,88.889,3.0,23.0,75.0,
16,2016,23.5537,11.6279,,,,,,,,,,,,19.2982,53000.0,,,,,,55.3571,9.0,8.0,88.889,3.0,19.0,75.0,
17,2017,37.1901,26.3566,,,,121.861,,,,,3.983,,,38.5965,58000.0,75.9,,,,,60.7143,10.0,8.0,80.0,3.0,18.0,75.0,
18,2018,38.4298,26.3566,,,,115.242,,,,,4.147,,,43.8596,62644.0,75.6,32.0,,,,60.7143,10.0,9.0,90.0,3.0,8.0,75.0,
19,2019,,,,,,,,,,,,,,,70600.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
