,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2015,15.2893,,,,,,,,,,,,,14.0351,42000.0,,,,,,51.7857,11.0,10.0,90.909,1.0,6.0,75.0,
16,2016,28.5124,13.9535,,,,,,,,,,,,28.0702,42000.0,38.0,,,,,62.5,11.0,10.0,90.909,1.0,5.0,75.0,0.141
17,2017,26.8595,15.5039,,,,,,,,,,,,22.807,39000.0,,,,,,57.1429,11.0,10.0,90.909,1.0,5.0,75.0,0.063
18,2018,19.4215,5.4264,,,,,,,,,,,,14.0351,38000.0,,,,,,57.1429,11.0,10.0,90.909,1.0,15.0,75.0,0.04
19,2019,,,,,,,,,,,,,,,37000.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
