,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.0496,,,,,,,,,,,,,8.7719,11700.0,,,,,,51.7857,8.0,6.0,75.0,1.0,5.0,75.0,
8,2008,,,,,,,,,,,,,,,12200.0,,,,,,,8.0,6.0,75.0,1.0,4.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,12500.0,,,,,,51.7857,8.0,6.0,75.0,1.0,4.0,90.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,12200.0,,,,,,51.7857,6.0,5.0,83.333,1.0,4.0,80.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,12400.0,,,,,,51.7857,8.0,6.0,75.0,1.0,6.0,90.0,
12,2012,14.0496,,,,,,,,,,,,,8.7719,12400.0,,,,,,51.7857,9.0,7.0,77.778,1.0,4.0,85.0,
13,2013,14.0496,,,,,,,,,,,,,8.7719,12400.0,,,,,,51.7857,9.0,7.0,77.778,1.0,5.0,90.0,
14,2014,14.0496,,,,,,,,,,,,,8.7719,12700.0,,,,,,51.7857,9.0,7.0,77.778,1.0,5.0,85.0,
15,2015,14.0496,,,,,,,,,,,,,8.7719,13000.0,,,,,,51.7857,9.0,7.0,77.778,1.0,4.0,90.0,
16,2016,14.0496,,,,,,,,,,,,,8.7719,13500.0,,,,,,51.7857,9.0,7.0,77.778,1.0,5.0,100.0,
17,2017,14.0496,,,,,,,,,,,,,8.7719,13700.0,,,,,,51.7857,9.0,7.0,77.778,1.0,4.0,100.0,
18,2018,14.0496,,,,,,,,,,,,,8.7719,14300.0,,,,,,51.7857,11.0,9.0,81.818,1.0,5.0,98.0,
19,2019,16.5289,2.3256,,,,,,,,,,,,14.0351,15600.0,,,,,,51.7857,9.0,7.0,77.778,1.0,5.0,99.0,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
