,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,12.3967,1.5504,,,,,,,,,,,,3.5088,1115.0,,,,,,46.4286,8.0,6.0,75.0,,6.0,83.0,
9,2009,12.3967,1.5504,,,,,,,,,,,,3.5088,1301.0,,,,,,46.4286,8.0,6.0,75.0,,10.0,90.0,
10,2010,13.6364,1.5504,,,,,,,,,,,,3.5088,1921.0,,,,,,51.7857,8.0,6.0,75.0,1.0,6.0,80.0,
11,2011,13.6364,1.5504,,,,,,,,,,,,3.5088,2709.0,,,,,,51.7857,8.0,6.0,75.0,1.0,8.0,88.0,
12,2012,13.6364,1.5504,,,,,,,,,,,,3.5088,3153.0,,,,,,51.7857,8.0,6.0,75.0,1.0,9.0,79.0,
13,2013,16.1157,1.5504,,,,,,,,,,,,14.0351,3500.0,,,,,,51.7857,8.0,6.0,75.0,1.0,8.0,92.0,
14,2014,16.5289,2.3256,,,,,,,,,,,,14.0351,3866.0,,,,,,51.7857,8.0,6.0,75.0,1.0,9.0,90.0,
15,2015,29.3388,15.5039,,,,,,2600.0,,,,,,33.3333,5042.0,23.0,,,,0.712,57.1429,9.0,7.0,77.778,1.0,18.0,78.0,
16,2016,34.2975,22.4806,,,,1536.21,,3762.0,,,,,,38.5965,5993.0,24.0,,,0.0,0.614,57.1429,10.0,8.0,80.0,1.0,14.0,80.0,
17,2017,39.6694,30.2326,,,,1770.93,,4609.87,,,,,,38.5965,7273.0,23.0,,,0.0,0.74,62.5,9.0,7.0,77.778,1.0,12.0,90.0,
18,2018,39.2562,29.4574,,,,2020.95,,5235.0,,,,,,38.5965,7846.0,22.0,,,0.0,0.575,62.5,9.0,7.0,77.778,1.0,18.0,83.0,
19,2019,,,,,,,,,,,,,,,8378.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
