,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,16.2679,,,,,,,,,,,,,8.7719,14000.0,,,,,,51.7857,11.0,8.0,72.727,1.0,5.0,75.0,
8,2008,14.8325,,,,,,,,,,,,,8.7719,15000.0,,,,,,46.4286,12.0,9.0,75.0,1.0,5.0,,
9,2009,16.2679,,,,,,,,,,,,,8.7719,17000.0,,,,,,51.7857,11.0,8.0,72.73,1.0,4.0,75.0,
10,2010,,,,,,,,,,,,,,,19000.0,,,,,,,11.0,8.0,72.727,1.0,4.0,75.0,
11,2011,,,,,,,,,,,,,,,24000.0,,,,,,,11.0,8.0,72.727,1.0,5.0,75.0,
12,2012,20.5742,3.125,,,,,,,,,,,,19.2982,25000.0,,,,,,51.7857,12.0,9.0,75.0,1.0,5.0,75.0,
13,2013,29.1866,16.6667,,,,,,,,,,,,28.0702,23000.0,,,,,,51.7857,12.0,9.0,75.0,1.0,5.0,75.0,
14,2014,29.1866,16.6667,,,,,,,,,,,,28.0702,23000.0,,,,,,51.7857,13.0,9.0,69.231,1.0,4.0,100.0,
15,2015,29.1866,16.6667,,,,,,,,,,,,28.0702,25000.0,,,,,,51.7857,12.0,9.0,75.0,1.0,4.0,74.63,
16,2016,29.1866,16.6667,,,,,,,,,,,,28.0702,26000.0,,,,,,51.7857,11.0,7.0,63.636,1.0,5.0,75.0,
17,2017,29.1866,16.6667,,,,,,,,,,,,28.0702,23300.0,,,,,,51.7857,11.0,7.0,63.636,1.0,8.0,75.0,
18,2018,28.7081,15.625,,,,,,,,,,,,28.0702,23500.0,,,,,,51.7857,11.0,8.0,72.727,1.0,6.0,75.0,
19,2019,28.7081,15.625,,,,,,,,,,,,28.0702,24300.0,,,,,,51.7857,14.0,11.0,78.571,1.0,5.0,75.0,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
