,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,14.0496,,,,,,,,,,,,,8.7719,6934.0,,,,,,51.7857,7.0,6.0,85.714,3.0,8.0,75.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,4704.0,,,,,,51.7857,8.0,7.0,87.5,1.0,6.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,3835.0,,,,,,51.7857,8.0,7.0,87.5,1.0,11.0,75.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,4087.0,,,,,,51.7857,9.0,8.0,88.889,1.0,8.0,75.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,4062.0,,,,,,51.7857,9.0,8.0,88.89,1.0,5.0,75.0,
12,2012,14.0496,,,,,,,,,,,,,8.7719,4722.0,,,,,,51.7857,8.0,7.0,87.5,1.0,5.0,75.0,
13,2013,17.7686,2.3256,,,,,,,,,,,,19.2982,5741.0,,,,,,51.7857,9.0,8.0,88.889,1.0,6.0,75.0,
14,2014,17.7686,2.3256,,,,,,,,,,,,19.2982,6825.0,,,,,,51.7857,9.0,8.0,88.889,1.0,5.0,75.0,
15,2015,18.595,3.876,,,,,,,,,,,,19.2982,7749.0,,,,,,51.7857,9.0,8.0,88.889,1.0,5.0,75.0,
16,2016,18.595,3.876,,,,,,,,,,,,19.2982,8335.0,,,,,,51.7857,9.0,8.0,88.889,1.0,6.0,75.0,
17,2017,18.595,3.876,,,,,,,,,,,,19.2982,9111.0,,,,,,51.7857,10.0,9.0,90.0,1.0,8.0,75.0,
18,2018,18.595,3.876,,,,,,,,,,,,19.2982,11626.0,,,,,,51.7857,12.0,9.0,75.0,1.0,5.0,75.0,
19,2019,,,,,,,,,,,,,,,10106.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
