,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2014,5.3719,,,,,,,,,,,,,,,,,,,,23.2143,9.0,,,1.0,,,
15,2015,11.157,,,,,,,,,,,,,,,,,,,,48.2143,8.0,6.0,75.0,1.0,2.0,75.0,
16,2016,21.4876,6.9767,,,,,,,,,,,,19.2982,18100.0,,,,,,57.1429,9.0,7.0,77.778,1.0,4.0,75.0,
17,2017,35.9504,27.907,,,,,,325.089,2349.68,,,,,33.3333,18700.0,,43.0,,,11.0,57.1429,11.0,9.0,81.818,1.0,8.0,75.0,
18,2018,36.3636,26.3566,,,,,,255.2,,,,,,43.8596,21800.0,43.0,30.0,,,13.0,51.7857,11.0,10.0,90.909,1.0,7.0,75.0,
19,2019,,,,,,,,,,,,,,,23200.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
