,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,13.2231,,,,,,,,,,,,,8.7719,8500.0,,,,,,48.2143,12.0,9.0,75.0,3.0,7.0,75.0,
8,2008,14.0496,,,,,,,,,,,,,8.7719,5300.0,,,,,,51.7857,11.0,8.0,72.727,3.0,9.0,75.0,
9,2009,14.0496,,,,,,,,,,,,,8.7719,5700.0,,,,,,51.7857,11.0,9.0,81.818,3.0,15.0,75.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,4363.0,,,,,,51.7857,11.0,9.0,81.818,3.0,6.0,75.0,
11,2011,14.0496,,,,,,,,,,,,,8.7719,3579.0,,,,,,51.7857,10.0,9.0,90.0,1.0,7.0,75.0,
12,2012,14.876,,,,,,,,,,,,,8.7719,3634.0,,,,,,55.3571,10.0,9.0,90.0,1.0,6.0,75.0,
13,2013,14.876,,,,,,,,,,,,,8.7719,3843.0,,,,,,55.3571,9.0,8.0,88.889,1.0,7.0,75.0,
14,2014,17.3554,,,,,,,,,,,,,19.2982,4149.0,,,,,,55.3571,9.0,8.0,88.889,1.0,6.0,75.0,
15,2015,17.3554,,,,,,,,,,,,,19.2982,4542.0,,,,,,55.3571,11.0,10.0,90.909,1.0,6.0,75.0,
16,2016,17.3554,,,,,,,,,,,,,19.2982,4623.0,,,,,,55.3571,14.0,12.0,85.714,1.0,11.0,75.0,
17,2017,17.3554,,,,,,,,,,,,,19.2982,4810.0,,,,,,55.3571,12.0,11.0,91.667,1.0,6.0,75.0,
18,2018,17.3554,,,,,,,,,,,,,19.2982,5086.0,,,,,,55.3571,11.0,10.0,90.909,1.0,6.0,90.0,
19,2019,,,,,,,,,,,,,,,5245.0,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
