,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,13.5965,,,,,,,,,,,,,3.3333,12800.0,,,,,,51.7857,11.0,9.0,81.818,1.0,6.0,75.0,
8,2008,13.5965,,,,,,,,,,,,,3.3333,11900.0,,,,,,51.7857,11.0,10.0,90.909,1.0,9.0,75.0,
9,2009,13.5965,,,,,,,,,,,,,3.3333,10500.0,,,,,,51.7857,11.0,9.0,81.818,1.0,10.0,75.0,
10,2010,13.5965,,,,,,,,,,,,,3.3333,10300.0,,,,,,51.7857,11.0,10.0,90.909,1.0,8.0,75.0,
11,2011,13.5965,,,,,,,,,,,,,3.3333,11650.0,,,,,,51.7857,11.0,10.0,90.909,1.0,10.0,75.0,
12,2012,22.3684,10.7143,,,,,,,,,,,,16.6667,13009.0,,,,,,51.7857,11.0,10.0,90.909,1.0,11.0,75.0,
13,2013,24.5614,15.1786,,,,,,,,,,,,16.6667,14128.0,,,,,,51.7857,11.0,10.0,90.909,1.0,11.0,75.0,
14,2014,22.807,13.392900000000001,,,,,,,,,,,,13.3333,14676.0,,,,,,51.7857,11.0,10.0,90.909,1.0,12.0,75.0,
15,2015,22.807,13.392900000000001,,,,,,,,,,,,13.3333,15036.0,,,,,,51.7857,11.0,10.0,90.909,1.0,15.0,75.0,
16,2016,16.2281,,,,,,,,,,,,,13.3333,15549.0,,,,,,51.7857,12.0,11.0,91.667,1.0,12.0,75.0,
17,2017,21.9298,9.8214,,,,,,,,,,,,16.6667,16500.0,,,,,,51.7857,12.0,11.0,91.667,1.0,11.0,75.0,
18,2018,21.9298,9.8214,,,,,,,,,,,,16.6667,16600.0,,,,,,51.7857,12.0,10.0,83.333,1.0,11.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
