,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2012,20.6612,4.6512,,,,,,,,,,,,19.2982,13500.0,,,,,,58.9286,8.0,6.0,75.0,3.0,4.0,75.0,
13,2013,19.4215,2.3256,,,,,,,,,,,,19.2982,13500.0,,,,,,58.9286,8.0,6.0,75.0,3.0,6.0,75.0,
14,2014,21.4876,6.2016,,,,,,,,,,,,19.2982,14000.0,,,,,,58.9286,8.0,6.0,75.0,3.0,6.0,75.0,
15,2015,24.3802,10.0775,,,,,,,,,,,,22.807,14000.0,,,,,,58.9286,8.0,7.0,87.5,3.0,8.0,75.0,
16,2016,26.8595,10.0775,,,,,,,,,,,,33.3333,14800.0,22.0,,,,,58.9286,10.0,9.0,90.0,3.0,6.0,75.0,
17,2017,39.6694,31.7829,,,,35400.0,11.9,,29573.0,,,,,33.3333,14600.0,22.0,,,,,64.2857,10.0,9.0,90.0,3.0,6.0,75.0,1.385
18,2018,39.6694,31.7829,,,,35700.0,12.0,,29573.0,,,,,33.3333,14200.0,21.0,,,,,64.2857,9.0,8.0,88.889,3.0,6.0,75.0,0.283
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
