,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2008,12.8099,,,,,,,,,,,,,3.5088,766.0,,,,,,51.7857,8.0,3.0,37.5,1.0,4.0,75.0,
9,2009,14.4628,0.7752,,,,,,,,,,,,8.7719,878.0,,,,,,51.7857,8.0,6.0,75.0,1.0,13.0,75.0,
10,2010,14.0496,,,,,,,,,,,,,8.7719,2077.0,,,,,,51.7857,9.0,7.0,77.78,1.0,9.0,75.0,
11,2011,12.8099,,,,,,,,,,,,,3.5088,2429.0,,,,,,51.7857,9.0,7.0,77.78,1.0,7.0,75.0,
12,2012,12.8099,,,,,,,,,,,,,3.5088,2759.0,,,,,,51.7857,8.0,7.0,87.5,1.0,16.0,75.0,
13,2013,15.2893,,,,,,,,,,,,,14.0351,3261.0,,,,,,51.7857,9.0,8.0,88.89,1.0,12.0,75.0,
14,2014,15.2893,,,,,,,,,,,,,14.0351,2926.0,,,,,,51.7857,9.0,8.0,88.889,1.0,13.0,75.0,
15,2015,15.2893,,,,,,,,,,,,,14.0351,2754.0,,,,,,51.7857,12.0,11.0,91.667,1.0,14.0,75.0,
16,2016,17.7686,2.3256,,,,,,,,,,,,19.2982,2862.0,,,,,,51.7857,11.0,10.0,90.909,1.0,10.0,99.0,
17,2017,21.9008,6.2016,,,,,,,,,,,,19.2982,3038.0,,,,,,60.7143,13.0,12.0,92.308,1.0,9.0,93.0,
18,2018,22.314,6.9767,,,,,,,,,,,,19.2982,3112.0,,,,,,60.7143,11.0,10.0,90.909,1.0,9.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
