,Year,ESG Disclosure Score,Environmental Disclosure Score,Direct CO2 Emissions,Total CO2 Emissions,CO2 Intensity per Energy,Total GHG Emissions,NOx Emissions,Total Energy Consumption,Total Water Use,Hazardous Waste,Total Wasts,Environmental Fines #,Environmental Fines $,Social Disclosure Score,Number of Employees,% Women in Workforce,% Women in Mgt,Workforce Accidents,Fatalities - Employees,Community Spending,Governance Disclosure Score,Size of Board,Indep Directors,% Indep Directors,Board Duration (Years),# Board Meetings,Board Mtg Attendance,Political Donations
0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2007,,,,,,,,,,,,,,,909.0,,,,,,,9.0,7.0,77.778,1.0,8.0,75.0,
8,2008,,,,,,,,,,,,,,,978.0,,,,,,,8.0,7.0,87.5,1.0,8.0,75.0,
9,2009,,,,,,,,,,,,,,,1632.0,,,,,,,8.0,7.0,87.5,1.0,13.0,75.0,
10,2010,,,,,,,,,,,,,,,1661.0,,,,,,,7.0,6.0,85.714,1.0,11.0,75.0,
11,2011,,,,,,,,,,,,,,,2382.0,,,,,,,12.0,10.0,83.333,1.0,19.0,75.0,
12,2012,,,,,,,,,,,,,,,2534.0,,,,,,,12.0,10.0,83.333,1.0,8.0,75.0,
13,2013,,,,,,,,,,,,,,,2662.0,,,,,,,11.0,10.0,90.909,1.0,9.0,75.0,
14,2014,18.1818,3.1008,,,,,,,,,,,,19.2982,2686.0,,,,,1.8900000000000001,51.7857,9.0,8.0,88.889,1.0,6.0,75.0,
15,2015,18.1818,3.1008,,,,,,,,,,,,19.2982,2704.0,,,,,1.596,51.7857,10.0,8.0,80.0,1.0,16.0,75.0,
16,2016,32.6446,12.4031,,,,,,,,,,,,47.3684,2676.0,16.0,,,,1.3559999999999999,64.2857,10.0,8.0,80.0,1.0,11.0,75.0,
17,2017,32.6446,14.7287,,,,,,,,,,,,47.3684,3522.0,18.0,,,,1.6,58.9286,11.0,9.0,81.818,1.0,15.0,75.0,
18,2018,28.9256,14.7287,,,,,,,,,,,,31.5789,3621.0,,,,,2.48,58.9286,10.0,8.0,80.0,1.0,10.0,75.0,
19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
